,sentiment,text
22698,-1.0, i m just disappointed u was in my hood and aint let me know it   me sad 
22699,-1.0,may have to go to the hospital    dad thinks i might have bronchitis  no fun
22700,-1.0,poor baby feeling sick  big hug to my sweetheart  get better soon lovely  lt 
22701,-1.0, come back to england soon  i couldnt make it to london  hope you had fun 
22702,-1.0,just got back from the doctor    i hate needles  auuuuu    damned    xo xo
22703,-1.0, sad confession  i say lull all the time   i am really not very well spoken 
22704,-1.0,i am way to exhaustedto move   but i have to work another triple today 
22705,-1.0,watching my all time fav show   the price is right   need bob barker again tho 
22706,-1.0,at the high line  watching them plant new sproutlings  ankle throbbing  
22707,-1.0,  no   i want it soooo bad it came out today  but i don t have an xbox anymore 
22708,-1.0,i need to stop looking at pics of skinny girls becoz its makin me depressed 
22709,-1.0, aw lame    i missed you guys  i ll be on all day today    i miss you guys 
22710,-1.0, i would like to know this too  however  not sure i am willing to pay for it  
22711,-1.0, send her my regrads    long time without seeing you heimi  i miss you 
22712,-1.0, its brill being positve coz if ur negative life will bring u down  so how r u 
22713,-1.0, unfortunately mine isn t  still got night class but thank god its mgg  
22714,-1.0, ohnoes  sorry if i mislead    i probably would ve rushed right out there too 
22715,-1.0,really   idk he makes me sick yo n i keep unfollowing him it don t work  
22716,-1.0,my allergys have been so bad my nose has been bleeding for days straight 
22717,-1.0,amazing finished all today s todo list   have to be ill more often   maybe not 
22718,-1.0, really   shweeettttt for which tour  and i know i wish but me no can drive 
22719,-1.0,just tripped over my niece s shoes and took a face plant into the floor 
22720,-1.0, omg  gutted  my media didnt save properly so now i have to do it again 
22721,-1.0, awwww i was but kant make it now  i ll still be in ny  glad you re doing ok  
22722,-1.0, heey was that the 2nd year show   i soooo wanted to come to that today 
22723,-1.0,my princess bbq is not looking good for sunday   i will keep ya guys posted   
22724,-1.0,great    i just poked myself in the eye  sorry bout that left eye stigmatism 
22725,-1.0,at this current moment  musical theater is my least favorite thing ever 
22726,-1.0,wishing all of this would of been a bad dream i miss you so much daddy 
22727,-1.0,my facebook s down for site maintenance but my friends s arent  not fair  
22728,-1.0, but i think you should quit work and come hang before and after the game 
22729,-1.0, onthelow i hide his keys and cell phone just to get him to stay longer 
22730,-1.0,getting crazy    my mobile is ringing all the time    i don t want him 
22731,-1.0,this sucks i can teven get lvatt  this makes me super sad   http   bit ly bk33z
22732,-1.0,going window treatment or d  cor shopping whatever u call it can t wait  
22733,-1.0, would love to sweets  but i don t think i will have any time   next time 
22734,-1.0,awake on my day off   xbox live is offline for maintenance for the whole day 
22735,-1.0,    i guess the girls arent invited on this glorious burger pork outing  
22736,-1.0,i m so tired  i can barely keep my eyes open  need sleep and its only 38 
22737,-1.0,i m in a very bad mood  i ll go now  hopefully tomorrow will be much better 
22738,-1.0, bummer  your post doesn t come up on my google reader when you pw protect  
22739,-1.0,also picked up a nasty bug thingy which has made me feel completely  orrible 
22740,-1.0, how do you not like the beach      i wish i was at the beach right now  
22741,-1.0,as of now great grandma has been gone for two years  hours and minutes  
22742,-1.0,my white balloon is missing  help anyone      gt  http   www shesays org uk 
22743,-1.0,aaand    i m sick  woke up without a voice and i have an epic show on saturday 
22744,-1.0, dew dew locator cannot find game fuel at any store within a mile radius of  
22745,-1.0,my charliedog is at the emergency vet today  may need his 3rd back surgery  
22746,-1.0, you mean there are people who dislike hp  what a sad world we live in  
22747,-1.0, looks like one of your followers has eloped with your swans  to go now  awww 
22748,-1.0,stupid mr reinhard has to go n stress out my best friend senior drum major 
22749,-1.0,is going to miss the cmt music awards tonight   someone record it for me 
22750,-1.0,ow  i bruised my bum in chemistry today and it really hurts  it hurts to sit 
22751,-1.0, wtf  i thought he was exclusive to me  http   i43 tinypic com 2a5kisl jpg
22752,-1.0,karate night  but only watching tonite  bad ankle and inflammed bursar in hip 
22753,-1.0, whats that cupcake place name   my phone is sick in case you been textin me 
22754,-1.0, finally caught up on dw reading  now i know why you re wearing green  
22755,-1.0,oh no   bot just told me to stop cursing  what the fuck am i going to do    
22756,-1.0,just posted up at work    my twitter on my blackberry still isnt working 
22757,-1.0, i concur   i haven t read ulysses though     but i adore  quot the dead  quot 
22758,-1.0,really sucks when you can t make financial ends meet   i hate this economy 
22759,-1.0, funny thing is i m a great cook  i just don t like doing it  tedium    
22760,-1.0,is listening to   last time    damn i wish i could really mean it  o well  lol
22761,-1.0, can t understand  quot pufferfish quot   tried it more than ten times  
22762,-1.0,gah  moving in days and i need to start packing    only i m crippled and can t 
22763,-1.0,holy crap  just getting caught up on bones  only the season finale left  
22764,-1.0, it looks lovely outside  however i m stuck inside so i couldn t tell you  
22765,-1.0, don t nudge me to update when you didn t respond to my tweet yesterday  
22766,-1.0,charlotte just went home  but she s maybe going with me to the match tomorrow  
22767,-1.0,jogging  isn t really that cool  especially if you ve got a high fever 
22768,-1.0,jogging  isn t really that cool  especially if you ve got a high fever 
22769,-1.0,jogging  isn t really that cool  especially if you ve got a high fever 
22770,-1.0, love that satc movie  although the majority of it is so very very painful  
22771,-1.0,im bored at home  cant wait to be in america i gotta wait 3more months damn it 
22772,-1.0,my running pup bear is off today  the bright side is i get to grab lunch 
22773,-1.0, busy day for me today  will i ever get out of this hr job schedule every day  
22774,-1.0, where were u wed nite  i was hoping to see u  i was sure u d be there 
22775,-1.0,i am so hurt  and bored going to go get in the shower then think things over  
22776,-1.0,maaaan  skype is not working  damn annoying  really wanna talk to her too   
22777,-1.0,i need to go home and sleep   and no more basketball to watch  season doneeeee 
22778,-1.0,is having a really bad dayy  my friend has treated me like rubbish all day    
22779,-1.0,got hit by a bloody rounders ball today i better not get a lump on my cheek 
22780,-1.0, oh no  i knew it  i ve gone to the ms owned hell where all the ie critics go  
22781,-1.0,aw man  i finally found all my  drink coupons and they are just expired 
22782,-1.0,lmao orchestra finalssss i don t know why people were laughing at me ahah 
22783,-1.0, i don t like the idea of people switching off and or losing listeners    
22784,-1.0, usd slightly up  but not nearly enough to offset the losses   5  over lunch 
22785,-1.0, check obnoxious  and sign on in like  hours cause i gotta go to school rn
22786,-1.0, aww  lol  hopefully time flies for ya  an for lunch i had cent noodles haha
22787,-1.0,http   twitpic com 7k1u5   on the road missen my southern belle this run 
22788,-1.0,wishes she could get tibby painted already  ugh such a hassle  no ride 
22789,-1.0, ugh  like the atmosphere  but the service at kite s is totally disappointing 
22790,-1.0,omg  im walking home from school and there is a dead bird on the sidewalk  
22791,-1.0,hihii   today i had a literatur test   it was horrible    but now i m happy xd
22792,-1.0,  emkay thanks hun    lack of sleep and stress finally caught up with me 
22793,-1.0, my nose has been hurting  and that turned out to be a sinus infection  
22794,-1.0,oh shucks   today is tuesday   still more days to go for the weewk end 
22795,-1.0, hahaha   well thats a let down    hope your day is going swell    have plans 
22796,-1.0,i think i m going to turn in early for tonight  i m not feeling so good    
22797,-1.0,oh ya  my chest pain the whole day just now     recently just occurs only   fb
22798,-1.0, nuthin i hav wait a couple hourz to go shoppin  cuz my aunt fell asleep lmao
22799,-1.0,just made some homemade fried pickles  they don t make them in sarasota  fl 
22800,-1.0,somehow feels that this is all my fault and i am so so so sorry if it is 
22801,-1.0,is back from newquay    but  the new iphone software is out tomorrow   d
22802,-1.0,  whammy  bubba  sorry i didn t text back  i have no credit  poor elmo xxxxx
22803,-1.0,just got into manchester  i miss everyone already    i want to move to england 
22804,-1.0,woo  school s out  gonna do some cp mission guides soon  first  homework  
22805,-1.0,feeling the pain    surgery went well though  they took lbs       yikes 
22806,-1.0, i wish  i have a guide dog meeting in boulder tonight that i can t miss 
22807,-1.0,more than screws for changing the harddisk on my macbook pro  what s up apple 
22808,-1.0, hepburn3 really likes wes  i think hes trying to get publicity for his cd
22809,-1.0,dude dm s me and says what s up  then dm s me again to ask if i got his dm  
22810,-1.0,wish i cud go to the grove in l a ashley tisdale and vfactory best show ever 
22811,-1.0,working  then relaxing   no yoga for scott b c he hurt his back this wknd 
22812,-1.0,just went through some pictures  i miss port au prince and haiti soo much 
22813,-1.0, cause  i like mcfly  and  the  jonas  brothers and  she  said she kill me  xx
22814,-1.0, what happend between you and selena i was messaging her and she was so sad 
22815,-1.0, heyyy sorrry  i ve already planned to go with my friends ahead of time 
22816,-1.0,dear twitter  driving in the valley sucks  no love  kimmi and mei mei  
22817,-1.0,is sad that styles of beyond is not on the new  transformers  soundtrack  
22818,-1.0, i fully intend to     i was disappointed when nin ja skipped over st  louis  
22819,-1.0, i know rightttt  bad times  it hurt like hell d  ready for bio tomorrow  xx
22820,-1.0, i have never completed a beer in my adult life  what are you drinking 
22821,-1.0, lmfao why  my phone wouldnt let me answer you the other night  was it gooood 
22822,-1.0, just got my order  cute but color seems a bit off and it s pretty tight  
22823,-1.0,anyone have an iphone charger  sitting in the row  phone dying soon   140conf
22824,-1.0, i stay forgetting my glasses when im at work  lol  i wish i had em  damn  
22825,-1.0,i wish i could do something besides turn my nerdy avatar green     iranelection
22826,-1.0,umm   sorry don t think i m getting the beyonce dvd   i was bamboozled 
22827,-1.0, i haven t gotten the cd yet  but i do love poison ivy and turn right   lt 
22828,-1.0,read some articles on xen virtualisation    par kuchh samajh mein nai aaya 
22829,-1.0,just had a very small bowl of pasta  for tea   feeling really fragile again 
22830,-1.0,  we have ubuntu on one computer and it s practically useless for us now   
22831,-1.0,taking apart eeepc  seeing why it isn t booting  wishing i had a spudger 
22832,-1.0,my head hurts  and i m going to sleep amp  i m going to dream all over again   
22833,-1.0,dropped my new phone for the 2nd time today  my cases need to get here      
22834,-1.0, its called categories yet it is only accessible for jailbreaken devices 
22835,-1.0,i dnt have any pto tho   and wont have any for a long time so im screwed       
22836,-1.0, i didn t get anything at all  just a wave  and baaaare noise via chat    lol
22837,-1.0,catching up on fma episodes i ve been missing lol    want more fruit flakes 
22838,-1.0,i have a cold  try my best to fight against it but i think i ve already lost
22839,-1.0,is spending quality time inside with my book   kinda sad the sun went away 
22840,-1.0, ugh  that sucks  guess we won t be hanging out at the pg pool anymore  
22841,-1.0,is still sick  but i m kinda better now that i m lisetning to jraquino 
22842,-1.0, what about us guys who couldn t play for mos  and still can t play today  
22843,-1.0, yeah  it sounded okay but it s not  and i have a whole bunch of it left  
22844,-1.0,  home  totally pissed off  don t wanna hear or see anything more tonight 
22845,-1.0,as i draw this tellos commission  i m realizing how much i miss this series  
22846,-1.0, ugh  why do you hate me  how can you rub it in my face like that    i m dying 
22847,-1.0,doctor s appointment finally ended  verdict  no running for more weeks 
22848,-1.0,wants to go to the lakers parade tomorrow but has no real way to get there     
22849,-1.0, am going on a cruise with a port of landng in canada  so i need visa  for that
22850,-1.0, no map location  only marker on blue page   are you going to the game again 
22851,-1.0,changed my time zone to tehran   nothing else to do right now but pray  
22852,-1.0,hello  i have totally lost my tan  this fucking june gloom is killing me  
22853,-1.0,don t be mad at me   awww         at least reply something      gt v lt 
22854,-1.0,just found out one of my best friends is getting married  only i am left now 
22855,-1.0, we have gotten ours at meijer  but i doubt that s of much help to you    
22856,-1.0,coffee break  aka   getting coffee to sit beside me as i write no actual break 
22857,-1.0,is hating cleaning this house   it never stays clean  so what s the use 
22858,-1.0, wow   feeling seriously let down by the big guys   http   bit ly 9qytz
22859,-1.0,i try so hard and love so much and get nothin but pain in return    im so hurt 
22860,-1.0,apple can t replace my exploded battery  time to order a new laptop battery 
22861,-1.0, oh  i  hate  that  once it s swollen  it s like impossible to quit biting it  
22862,-1.0,hmmmm this is looking pretty hawt http   bit ly w7l5r  bye bye tweetie  
22863,-1.0, oh no   i didn t know that  and now i m stuck being green till i get home  
22864,-1.0,i can t go  the cheapest flight    and it s not even out of charleston 
22865,-1.0, alas  my heart has melted  curse you and your socialist views of cute  
22866,-1.0, i so would but like there s no more tickets  i could honestly cry    x
22867,-1.0,i hate time zones those makes  me waiting more than one day to get replies 
22868,-1.0, are you gonna be doing a new ctrl   alt   chicken type show  i miss cac  
22869,-1.0, i absolutely hate doctors  they scare me  i hope you get better soon    lt 
22870,-1.0,early shoot tom but sleep evades me  i wish i still had sleeping pills 
22871,-1.0, why are u still up man   haha  i m still not going to school tomorrow  
22872,-1.0,so my sweetest i have to go   pc is going off in minutes  see u again tomorrow
22873,-1.0,ahhh it s not on urbandictionary  someone tell me what swagnanamous is  please 
22874,-1.0, manford stephen fry is off to ballet russe and i m off to bed    me amp fry
22875,-1.0,early shoot later but sleep evades me  i wish i still had sleeping pills 
22876,-1.0,just went jogging now i m eating chinese food   good job julia   good job 
22877,-1.0,casey was going to take me to see up but now rachael is here so we cant go    
22878,-1.0,gah starving  bad pizza and a side salad today  but not for another hour 
22879,-1.0,time to  quot selfkill quot   format c       how i wish to have a mac  
22880,-1.0, i am but need to leave sharp to pick up junior so no can do on drinks 
22881,-1.0,  no words    i can  t tell you what  s wrong because i don  t know    
22882,-1.0,i wanna send   a present through the mail but i dont know his p o  box 
22883,-1.0, lol  i don t have internet access as much as i once did   whats up tho 
22884,-1.0,just hit and run as usual  but i ll be back later  hi to all my twilighters   
22885,-1.0, i dunno  but that pretty much eliminates any and all reason for watching it 
22886,-1.0,i ve been mia due to problemas con mi familia  but i still love you guys 
22887,-1.0,now it s time to go to my english course  n i don t even have my lunch  
22888,-1.0,sitting on the couch lookin out at the rain  thats ireland ya thou      
22889,-1.0, i know when i changed time zones it wouldnt let me sign on for some reason 
22890,-1.0,augh  haven t had time to even glance at my rss reader  new entries already  
22891,-1.0,nina  whats the matter  mhm germany test tomorrow xdd lol   sounds funny 
22892,-1.0, oh  i remembered now that you arent having a good day at work today   
22893,-1.0, will do  i ll have to do it after hours  while i cry myself to sleep  
22894,-1.0,going to eat at cicis with my family one last time before my dad leaves  
22895,-1.0,under the dryer   damn don t  have my book     guess ull be hearing from me
22896,-1.0, haha ok i get you  i dont take class  yeah mel is awesome  sad i missed it 
22897,-1.0,daughter with mono   not very good timing with high school finals week 
22898,-1.0,wow i reallly cant watch full house anymore       lol ughhh still sick in bed 
22899,-1.0,uploading the podcast to youtube  laying on the chairs    jd is yelling at me 
22900,-1.0,candy tails     adult swim does it again     poor horsie  http   bit ly abavw
22901,-1.0, i can t watch it  it s not on tv here in norway   but i voted for you 
22902,-1.0,my iphone keeps freezing and hanging  hopefully os3 tomorrow will fix it
22903,-1.0, it would be nice to do movies in the park tonight  were it not for the rain 
22904,-1.0,relaxing with my little demon on my day off  back to the work world tomorrow  
22905,-1.0, i don t see the tweetdeck links either   now that you mention it  i miss them 
22906,-1.0, thanks jacey    and omg boone died   wtf     i was not expecting that  
22907,-1.0, india seems to have lost it completely this time      seems like ghost of  kkr
22908,-1.0,why does it feel like friday  it s only tuesday  stop messing with me  head  
22909,-1.0,my book i was reading turned out to have an uber sad ending   bad times 
22910,-1.0,also  i m ranting  but as i said earlier  pms  i feel as stable as francium  
22911,-1.0,dear stomache  why are you so upset w me  i have done nothing to you today 
22912,-1.0,you are a shooting star  that s why you are my favorite     funeral time 
22913,-1.0,dad i love you  thank you for teaching me to be independent   i misss yoou 
22914,-1.0, punkess will get it sorted in the morning  my bloody phone died earlier 
22915,-1.0,i don t have the flu    but i definitely have something    why am i not in bed 
22916,-1.0,ow  my back is not happy    i think it s the bed s fault   at least   anyway 
22917,-1.0, oh no  abby winters is one of my favorites  because of the natural models  
22918,-1.0,ver the day the earth stood still   algu  m tem algumas ideias de filmes a    
22919,-1.0,is restoring my pc  i am trying to build an opensim  it s so hard for me 
22920,-1.0, i wanna go next time  i wanna win d j pot again  u still in pain  poor baby 
22921,-1.0,feels like it s friday  i love pay day  just wish i could spend some money  
22922,-1.0, i am jealous of people with high metabolisms    i certainly don t have one 
22923,-1.0,in from work and tired        a chinese for dinner and some tele should cure it
22924,-1.0, lmao i dont like science  i dont want to fail  how many do u have left 
22925,-1.0,i think most of my tweets are about my feet   i swear  they really hurt  
22926,-1.0,can t play sims w out my pc  the borrowed is not up snuff for the game 
22927,-1.0, wow  not long then   i wish i could say the same     did you frame your dm    
22928,-1.0, i don t pay much attention in the games field  don t even play them that much 
22929,-1.0,it s official    my phone has been sent away  hopefully it ll be back in a week
22930,-1.0,only i could help one of my chickens lay an egg  poor girl got it stuck 
22931,-1.0, sorry if i got you sick  if you re coughing it should only last a day or two 
22932,-1.0,need someone to help me with a monthly newsletter  totally lost  hellllllllpp
22933,-1.0,still in va    going home tomorrow night  don t want to go back to chaos 
22934,-1.0, trekker we need to talk  i feel like i haven t talked to you in ages  
22935,-1.0,still feel really sick hopefully my twitter family will take care of me 
22936,-1.0, hey dan  yeah the one on youtube  i saw it last week  wish i was there  
22937,-1.0, guy http   twitpic com 7k854   oooooh i  m feeling really bad now my cowboy 
22938,-1.0,please pray for me    it looks like i will be having surgery again tonight 
22939,-1.0,wishing  won sexiest vegetarian  working close  hopefully diner hangs tonight 
22940,-1.0,hay fucking feaver i swear it kills u slowlyyy arggg i rather hav the plaugeee 
22941,-1.0,gotta study for the final exam today  ugh i cant wait for this chaos to end 
22942,-1.0,yes i was still sleep   and i only like days off when i don t have cramps  lol
22943,-1.0,grrrrrrrr  sometimes you really do have to breath in    breathe out   work   
22944,-1.0,who wants to help paint some fences i can t do it alone noooo don t make me 
22945,-1.0,hey my people s  i need to find the girl s a dog before thursday  any ideas  
22946,-1.0, the drobo code  quot califs quot  doesn t seem to be working anymore  
22947,-1.0,getting ready to go to joeys memorial  hard to believe it s been years 
22948,-1.0, nah  i have no blu ray player  still might pick up the game this week though
22949,-1.0, the story made me laugh but also cringe as i have seen it to many times  
22950,-1.0,this would be a good time for san diego    but it s such short notice  
22951,-1.0,just managed to nearly knock myself out by banging my head on a drawer 
22952,-1.0, that sucks grapes  dont know what all that car speak meant but its bad im sure
22953,-1.0,reli wnt my tongue dun aswell   bt every1 keeps sayin its gna b much      lol
22954,-1.0,found a perfect spot for a cache    oh wait   there s a letterbox here 
22955,-1.0,now i m back in the city  but thoughts of you here with me are everywhere  
22956,-1.0, not many people in the office building today  how are things going so far 
22957,-1.0,is having a major shopping crisis    d  i basically want to buy everything    
22958,-1.0,gonna have to watch cma awards online  but i get to play hockey  wooohoo
22959,-1.0,im with randy  i hope startrek is on    live long and prosper my friends
22960,-1.0, i wish i could believe that  but  to majority of people  looks are everything 
22961,-1.0,sucks that i won t be here for the drake  weeezyyy  and  concert aug   
22962,-1.0,time to leave the pool its getting cloudy out  i should go clean my house     
22963,-1.0,my head hurts and my stomach hurts and migraines while sleeping are lame  
22964,-1.0,i m definitely coming down with something  grrrrr  i hate feelin like this 
22965,-1.0, awwhh  not good  ive never seen pink hair dye   i want some  better run    xd
22966,-1.0,awwwwww  gunna miss ya too  lol  ttyl angel  heres ashely   or arlene  watevr
22967,-1.0,going to the dentist  i hate the dentist     http   www michellelayathome com
22968,-1.0, true but the spider man movies sucked ass    so that not far for spidey 
22969,-1.0, oh my   there were two votes from budapest    now i feel very unfair  haha 
22970,-1.0,done with choreography camp  our routine is amazing  i pulled my hip flexer 
22971,-1.0, squarespace sent me a dm  i didn t win  and they informed me i won t win 
22972,-1.0, check the bed and floor   i m sure the dog ate it  i m gonna cry again  
22973,-1.0,wishes there was a milkshake place around here  apart from mcdonalds   xxx
22974,-1.0,womp womp  accidently kicked the power chord and unplugged my pc before saving 
22975,-1.0,i m going to bed early tonight  my mum tells me i look tired  i need sleep 
22976,-1.0, don t hate because i m living the dream  but to answer your question   yes 
22977,-1.0,my plants are dead     something tells me i don t have a green thumb lmao
22978,-1.0, sad day   there s always next year  we still need to photo safari  a sap 
22979,-1.0,three legged deer still alive  he s so skinny and sick tho  ugh poor guy 
22980,-1.0,i don t want to do anything today   talk about studying and a meeting  blah 
22981,-1.0,omg    just scheduled to have my wisdom teeth taken out  im scared     hahahaha
22982,-1.0, xo haha  i proper wanna go  i should ve got tickets when they went on sale 
22983,-1.0,one thing that really annoys me  when people take agesssssss to text back 
22984,-1.0,and now i have a phone call and can t listen to the last half hour of joypod 
22985,-1.0,paige to horseback riding and kevin to physical therapy   no pool today  
22986,-1.0, fuck im sorry the wifi wasn t working  and now you re not on fb  shit fuck 
22987,-1.0,i had a test today  a math test   i was terrible     i don t like math 
22988,-1.0, says i should go to class  http   bit ly lxyoh  so i guess i ll go to class 
22989,-1.0, i dont know if i would like to watch oth if lucas and peyton are both gone 
22990,-1.0,there is a gorgeous great dane in the car next to me  i want a dog so badly 
22991,-1.0,  o i looooove whitney  i miss her in the hills  and i miss the city   
22992,-1.0,wonders how a guy could be so mean to a girl the day before her birthday 
22993,-1.0, what the hell  why didn t you do this in jersey   i m very disappointed d dub 
22994,-1.0,so freakin tired    i gotta go to band practice tommmorw bright and early  yay 
22995,-1.0,this is great info  but i thought facebook was going to be covered more   imu
22996,-1.0, it was okay  she talked the whole time   we didnt get to do an experiment 
22997,-1.0, your looking at who i m following  and i want you to post  at least an aim 
22998,-1.0, tengo miedo   lmao omg u tweet now kool  n u stopped following me   not kool  
22999,-1.0,dc requires a lot of walking  going reston virginia on thursday  eeeee    
23000,-1.0,off to the gym 39am  bust n legs today     training with a sore knee today 
23001,-1.0,hello i need somthing do on the computer    some on eplease twitter me bak     
23002,-1.0,never uses this anymore  it makes me sad  so i shall begin using it again 
23003,-1.0,wishing send forth the colony were still together  i want to be at an sftc gig 
23004,-1.0, yea it was a nightmare  i was stuck on train just behind it for over an hour 
23005,-1.0, i dont know where i was supposed to read it  soo i didnt read that    sad max 
23006,-1.0, nat thank you sweetie     shitty day all round  off to bed in a mo   xxx
23007,-1.0, i want one  but i think i m going to have some eggs right now mmmmmmmmm
23008,-1.0,our dog is dying    kidney failure  just like our other sheltie before him 
23009,-1.0,they have my whole school and the clients in one room   they said tornados    
23010,-1.0, oh u didnt get me nuthing tooo   forget yall then u and db0y8199     lol
23011,-1.0,i m back   the cab left before i could reach the parking lot   gotta wait till 
23012,-1.0,studying my ass off  exams tomorrow       the really hard ones too     
23013,-1.0,it s 15am and about to go on fishing charter  hope i m not sick this time 
23014,-1.0, sorry    but i think until they get to you  you can t eat them anymore  
23015,-1.0,wants to know why some sockets have live on left  amp  some out them on right  
23016,-1.0, no not t in the park for me   boo hoo   wud o loved to just neva got ticket 
23017,-1.0, operative   i think   and  are in the same spyring and ganging up on me 
23018,-1.0, i ll have to wait till next month just spent loadsa money on a strimmer 
23019,-1.0, neither do i  but i just ran with it anyways  i m a sucker for kojima 
23020,-1.0, i m going to unfollow you  i m not interested in what your listening to 
23021,-1.0, dude u have to go now  i kinda feel badly im tweeting about it  ill stop u   
23022,-1.0, ahh   okay   i was thinking of beeing that one year but never got to it   
23023,-1.0,chemistry science gcse tomorrow i hope i do well    ah i no i wont tho 
23024,-1.0, mmmm  im hungry  had avocado eggrolls and enchiladas for lunch  still hungry 
23025,-1.0,wowww the line for the theatre is like miles long  i hope we get in fml
23026,-1.0, it all depends on   i can t do it without her  and she s rooted to lexington  
23027,-1.0, looks like we have a conflicting event and will not be attending this one  
23028,-1.0, haha no  i have a iron deficiency and haven t been taking my supplements 
23029,-1.0, err this rly sucks my tweet time line is freezing up so i cant get ur replys 
23030,-1.0,left the dogs i m sitting for outside today   sorry dixie and sadie     
23031,-1.0,watching the episode of one tree hill when its the day after q dies  crying 
23032,-1.0,there s alot of flones that are only chapters   and there s almost no au s 
23033,-1.0,just watched the final eps of season of scrubs got all upset at the end 
23034,-1.0, guy allow me to introduce   my nearly new pet  http   twitpic com 7hcs2
23035,-1.0, not too bad thankss nothing at all  bored and hungry  lol what bout you 
23036,-1.0,ouch    im never touchuing a kiwi again  look at all the pain its caused me 
23037,-1.0, you will be so disappointed   just sayin    biggest letdown of a book ever 
23038,-1.0,it is unbelievably hot out there  it s gonna be degrees in august at this rate 
23039,-1.0,hates work today none of the people i like r here  http   myloc me 43oa
23040,-1.0, wish i could be there with u all     have fun  happy b day sis gloria 
23041,-1.0, guess not  maybe they re just killing time until modern warfare drops 
23042,-1.0,i want to be a model    always funny how we always want what we can t have 
23043,-1.0, noodle i just want to cuddle   when he doesn t  then i want to toss him 
23044,-1.0,home again theyrs tornadoe warnings out it looks so gammy its not funny 
23045,-1.0, is only  boo  we suck then  we had bins  no sexy librarian award for us 
23046,-1.0,  it s okay   i kinda saw that coming   does that mean you are going to stop  
23047,-1.0,why won t people leave me alone    what have i been missing in twitterdom 
23048,-1.0,just got back from the e r  i just had an epiphany    no more hot cheetos   
23049,-1.0, oh goodness  i ve listened to it about times  and i really don t like it 
23050,-1.0,about to go get my cavity filled  hopefully i ll get my teeth fixed soon  
23051,-1.0, aww ok  see you tomorrow hot stuff    haha thats what anne would say i bet   
23052,-1.0,ar mate ive got no chance of winning that topshop competition now  booo 
23053,-1.0,celebs please talk to be   thats the only reason i made his twitter page     
23054,-1.0,just found out one of my friends from my old job was beaten by her husband  
23055,-1.0,definitely have to suffer through hours of work tonight  wish i wasn t sick 
23056,-1.0,says his mind is going numb looking at these matrices   sites done   to go 
23057,-1.0,studying for exams actually not really  i hate studyingggggggggggggggggggggggg 
23058,-1.0, yeah  god  this contest has been such a failure  yet such a good idea 
23059,-1.0, nice green avatar  i am failing to make gimp obey and make mine green 
23060,-1.0,   i can t get it to stream on my computer   server is busy or something 
23061,-1.0,is sad to be missing  140conf looks like everyone is having such a good time  
23062,-1.0, i m   the doctors not feeling good  calling u asap once i m outttt  x0
23063,-1.0,i miss twitter right now  oh how i wish updates would come to my phone  
23064,-1.0,i m super tired today  ugh   and i want a strawberry limeaid from sonic 
23065,-1.0,ugh    i hate how chelsey is leaving to oregan for like weeks  she s so gaaay  
23066,-1.0,why is it cloudy   i shouldn t complain  nobody wants a sunny day to research 
23067,-1.0,leaving la today     didn t even get to see 2 the people i wanted too  bummer
23068,-1.0, lol  i was on cam with it last night  my boyfriend said i look like sho nuff  
23069,-1.0,says sentosa today   bowling tmr d  i miss my camera  http   plurk com p 11g1kf
23070,-1.0,that song use to bring me down during my aaron depression  lmao  waste of time
23071,-1.0,my sim is faulty    so i can t receive any calls or texts  upsettinggg 
23072,-1.0,got no scol today yay  sad that i just locked myself out of my house tho  
23073,-1.0,   ugh  i swear    cunt took me oasis ticket of me  why wud u do that  
23074,-1.0, righttt i feel ya  im at and half of them are robots and porn websites 
23075,-1.0,guna have early nite up early in the morin for work       roll on fridayyyyy
23076,-1.0, i don t have any suggestions  we keep recycling all of our politicians 
23077,-1.0,broooke  try calling my phone    i think its broken   amp  amp  get on gaia  d
23078,-1.0,im at work    sick as a dog  i have a love   hate relationship with my job 
23079,-1.0,the cats laying on the sweatshirt i wanted to wear   http   twitpic com 7kf21
23080,-1.0, yeah i nearly nodded off during holby city   bb on at with no one to talk to  
23081,-1.0,jonas brothers are hosting tcas can t wait  wish we had tcas in the uk 
23082,-1.0,first accident with my scooter    now my leg is blue dabadie dabada    damnit  
23083,-1.0,sad news  gay bias killings highest since http   tinyurl com n9uorpc via  
23084,-1.0,i m tired and i really want to go to bed    but i still have work to finish  
23085,-1.0, so excited about our plans tonight     can t believe i am leaving in two days 
23086,-1.0,doc appt to bad my doc is no dr  cooper  guess i ll just have to settle   
23087,-1.0,getting ready for another thunderstorm   guess i ll do some more homework   
23088,-1.0,  glad to see you got back safely  eventually  what a stupid journey  i
23089,-1.0,so happy i didn t go to the mall  still not getting any twits sent to my phone 
23090,-1.0,okay i lost everyone on my buddylist   does anyone know how to restore it   
23091,-1.0, i can t read them most likely till tomorrow cause my puter at home is down 
23092,-1.0, valerie been a long time since i had rose  i think i had to mix it last time  
23093,-1.0, missed the relationship hour       but i m here now      and def move on   
23094,-1.0,http   twitpic com 7kfln   fuck you midi cable  why couldnt you work properly 
23095,-1.0,guess i ll finally watch the  quot pushing daises quot  series finale  
23096,-1.0, ooh  dear doug   why don t you reply what i said to you  was so sweet   
23097,-1.0, http   twitpic com 7kf4b   i failed a test      my cd is so faaaaaaaaaar away 
23098,-1.0, aww two people in my family have died from cancer  i know how you feeel 
